50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.001152	50.003807	50.007690	50.012604	50.018322	50.024639	50.031330	50.038391	50.048412	50.060551	50.074043	50.089729	50.108185	50.128006	50.151085	50.175674	50.202465	50.230465	50.259357	50.288677	50.317062	50.344765	50.369667	50.392849	50.412762	50.428104	50.438324	50.443306	50.443310	50.438332	50.428112	50.412773	50.392857	50.369675	50.344772	50.317066	50.288685	50.259365	50.230469	50.202477	50.175682	50.151093	50.128014	50.108189	50.089733	50.074043	50.060558	50.048412	50.038387	50.031326	50.024635	50.018318	50.012596	50.007687	50.003803	50.001152	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000038	50.001564	50.004471	50.008583	50.013706	50.019642	50.026188	50.033142	50.041142	50.052010	50.064926	50.079086	50.096504	50.116371	50.138088	50.162918	50.189354	50.218430	50.248375	50.279919	50.311127	50.342529	50.372364	50.399700	50.424713	50.445942	50.461830	50.472725	50.478340	50.478340	50.472733	50.461838	50.445953	50.424725	50.399708	50.372368	50.342537	50.311131	50.279919	50.248379	50.218437	50.189362	50.162926	50.138096	50.116375	50.096508	50.079086	50.064930	50.052013	50.041138	50.033138	50.026184	50.019638	50.013702	50.008583	50.004471	50.001564	50.000038	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000488	50.002495	50.005848	50.010376	50.015915	50.022274	50.029255	50.036663	50.046726	50.059284	50.073780	50.090401	50.110371	50.132660	50.158401	50.186497	50.217567	50.250702	50.285656	50.321781	50.358158	50.394360	50.428619	50.460655	50.488972	50.513084	50.531990	50.544823	50.551403	50.551407	50.544827	50.531998	50.513092	50.488976	50.460667	50.428623	50.394367	50.358162	50.321781	50.285660	50.250710	50.217575	50.186504	50.158409	50.132664	50.110378	50.090401	50.073784	50.059284	50.046726	50.036663	50.029251	50.022270	50.015907	50.010372	50.005844	50.002495	50.000481	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000015	50.001320	50.003994	50.007950	50.013073	50.019215	50.026203	50.033840	50.043240	50.055538	50.070343	50.087296	50.107899	50.131481	50.158829	50.189716	50.223518	50.260883	50.300720	50.342735	50.386311	50.430153	50.473717	50.515697	50.553947	50.588440	50.617855	50.640652	50.655605	50.663479	50.663483	50.655609	50.640656	50.617863	50.588448	50.553951	50.515697	50.473721	50.430157	50.386311	50.342739	50.300724	50.260891	50.223522	50.189720	50.158833	50.131481	50.107899	50.087299	50.070347	50.055538	50.043240	50.033836	50.026199	50.019207	50.013069	50.007942	50.003986	50.001312	50.000008	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000626	50.002689	50.006111	50.010799	50.016666	50.023579	50.031410	50.040504	50.052628	50.067566	50.085072	50.106697	50.131958	50.161083	50.194805	50.232323	50.274143	50.320335	50.369537	50.421890	50.475353	50.529984	50.583260	50.635292	50.683407	50.725426	50.761688	50.790215	50.809700	50.819664	50.819664	50.809704	50.790222	50.761696	50.725430	50.683407	50.635288	50.583260	50.529984	50.475357	50.421894	50.369537	50.320339	50.274147	50.232323	50.194805	50.161087	50.131958	50.106697	50.085072	50.067562	50.052624	50.040501	50.031406	50.023571	50.016659	50.010792	50.006104	50.002686	50.000626	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000183	50.001709	50.004608	50.008858	50.014393	50.021118	50.028942	50.037823	50.049850	50.064919	50.082745	50.105209	50.131992	50.163006	50.199436	50.240993	50.287796	50.340534	50.397747	50.459984	50.524738	50.591831	50.659771	50.726467	50.791225	50.851486	50.904404	50.949501	50.985069	51.009556	51.022049	51.022049	51.009560	50.985069	50.949505	50.904408	50.851486	50.791225	50.726467	50.659771	50.591831	50.524738	50.459984	50.397751	50.340538	50.287796	50.240997	50.199440	50.163013	50.131996	50.105209	50.082745	50.064915	50.049847	50.037815	50.028938	50.021114	50.014385	50.008854	50.004608	50.001709	50.000191	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000938	50.003311	50.007088	50.012234	50.018700	50.026398	50.035187	50.046783	50.061871	50.080173	50.102741	50.130569	50.163185	50.201984	50.247284	50.299110	50.358288	50.423443	50.494923	50.572723	50.653847	50.738411	50.823227	50.907501	50.987896	51.063141	51.130188	51.186874	51.231033	51.261448	51.276981	51.276981	51.261452	51.231041	51.186878	51.130192	51.063145	50.987896	50.907501	50.823227	50.738411	50.653847	50.572720	50.494923	50.423447	50.358288	50.299110	50.247292	50.201988	50.163189	50.130569	50.102745	50.080170	50.061867	50.046780	50.035179	50.026390	50.018692	50.012230	50.007080	50.003311	50.000938	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000359	50.002159	50.005409	50.010101	50.016205	50.023689	50.032505	50.043301	50.057968	50.076397	50.098793	50.127022	50.160797	50.201534	50.249691	50.305790	50.370846	50.443783	50.524822	50.614372	50.710739	50.811939	50.917500	51.023460	51.128654	51.229595	51.323040	51.406380	51.476830	51.532051	51.570084	51.589478	51.589478	51.570087	51.532055	51.476833	51.406384	51.323044	51.229599	51.128654	51.023460	50.917503	50.811943	50.710739	50.614372	50.524830	50.443790	50.370850	50.305790	50.249691	50.201534	50.160797	50.127018	50.098789	50.076393	50.057968	50.043293	50.032497	50.023682	50.016197	50.010094	50.005402	50.002151	50.000351	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.001167	50.003830	50.007977	50.013611	50.020718	50.029266	50.039326	50.053246	50.071121	50.093086	50.121113	50.155308	50.197403	50.247349	50.306622	50.376308	50.456135	50.545979	50.646286	50.757210	50.876350	51.001896	51.132431	51.264400	51.394112	51.518837	51.634705	51.738140	51.825619	51.894108	51.941208	51.965210	51.965210	51.941208	51.894108	51.825619	51.738140	51.634705	51.518837	51.394112	51.264404	51.132431	51.001900	50.876350	50.757214	50.646294	50.545986	50.456139	50.376308	50.306622	50.247353	50.197403	50.155308	50.121109	50.093082	50.071117	50.053238	50.039318	50.029259	50.020706	50.013603	50.007969	50.003822	50.001167	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000427	50.002396	50.005905	50.010967	50.017570	50.025696	50.035263	50.047989	50.064960	50.085915	50.113243	50.146820	50.189037	50.239838	50.301014	50.374104	50.458973	50.556202	50.666306	50.789562	50.925880	51.071796	51.226471	51.385963	51.547653	51.707199	51.860363	52.002644	52.129696	52.237240	52.321404	52.379280	52.408794	52.408794	52.379276	52.321400	52.237240	52.129696	52.002644	51.860363	51.707199	51.547657	51.385967	51.226471	51.071800	50.925884	50.789566	50.666313	50.556206	50.458977	50.374104	50.301018	50.239838	50.189037	50.146816	50.113239	50.085915	50.064953	50.047981	50.035255	50.025688	50.017559	50.010963	50.005905	50.002388	50.000420	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.001205	50.003983	50.008354	50.014328	50.021912	50.031155	50.042377	50.058121	50.078400	50.103878	50.136700	50.177223	50.227547	50.289059	50.363739	50.451622	50.554081	50.671989	50.805908	50.955997	51.121197	51.298523	51.486267	51.680466	51.876797	52.070515	52.256622	52.429661	52.583714	52.713852	52.816010	52.886593	52.922443	52.922443	52.886589	52.816010	52.713852	52.583710	52.429661	52.256622	52.070518	51.876801	51.680470	51.486271	51.298527	51.121201	50.956001	50.805916	50.671997	50.554085	50.451622	50.363739	50.289055	50.227539	50.177216	50.136692	50.103874	50.078396	50.058113	50.042370	50.031147	50.021904	50.014324	50.008354	50.003975	50.001198	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000351	50.002304	50.005890	50.011116	50.017990	50.026512	50.036556	50.050682	50.069443	50.093075	50.124031	50.162739	50.211174	50.272026	50.345623	50.434246	50.539360	50.662338	50.804207	50.965576	51.146576	51.344429	51.557873	51.783455	52.016682	52.252403	52.485294	52.708916	52.916538	53.101681	53.258480	53.380692	53.464966	53.508186	53.508186	53.464966	53.380692	53.258480	53.101681	52.916538	52.708916	52.485294	52.252407	52.016685	51.783459	51.557877	51.344433	51.146584	50.965580	50.804207	50.662338	50.539360	50.434242	50.345619	50.272022	50.211166	50.162731	50.124023	50.093067	50.069435	50.050674	50.036552	50.026505	50.017982	50.011108	50.005882	50.002304	50.000351	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000999	50.003685	50.008057	50.014122	50.021915	50.031513	50.043304	50.060062	50.081612	50.109962	50.145985	50.192398	50.249866	50.321125	50.408134	50.513054	50.637840	50.784130	50.953140	51.145645	51.360359	51.595905	51.848942	52.116856	52.394260	52.674690	52.951347	53.217255	53.464043	53.684223	53.870499	54.015732	54.115860	54.166832	54.166832	54.115856	54.015732	53.870499	53.684223	53.464043	53.217255	52.951347	52.674690	52.394268	52.116863	51.848946	51.595913	51.360363	51.145645	50.953140	50.784126	50.637836	50.513050	50.408134	50.321121	50.249866	50.192394	50.145981	50.109955	50.081608	50.060059	50.043301	50.031509	50.021912	50.014118	50.008049	50.003681	50.000999	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000141	50.001869	50.005287	50.010429	50.017319	50.025963	50.036247	50.050789	50.070370	50.095406	50.128704	50.170891	50.224640	50.291954	50.375439	50.477531	50.600594	50.747238	50.919434	51.118626	51.345043	51.597172	51.873753	52.171700	52.487011	52.812672	53.142349	53.468182	53.780659	54.070564	54.329262	54.548332	54.719551	54.836876	54.897327	54.897327	54.836876	54.719551	54.548332	54.329262	54.070568	53.780655	53.468178	53.142353	52.812679	52.487015	52.171700	51.873756	51.597172	51.345039	51.118622	50.919426	50.747231	50.600586	50.477531	50.375439	50.291954	50.224640	50.170887	50.128700	50.095402	50.070362	50.050789	50.036243	50.025955	50.017311	50.010422	50.005280	50.001869	50.000145	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000603	50.002953	50.007069	50.012962	50.020676	50.030277	50.042038	50.058960	50.080940	50.110477	50.148426	50.197586	50.260487	50.338840	50.435936	50.554569	50.696957	50.867317	51.067772	51.299873	51.562584	51.856102	52.177879	52.524422	52.890675	53.269630	53.653473	54.031845	54.395222	54.732761	55.033947	55.288040	55.487495	55.624214	55.693985	55.693989	55.624218	55.487495	55.288040	55.033943	54.732765	54.395222	54.031841	53.653473	53.269630	52.890678	52.524426	52.177883	51.856106	51.562588	51.299873	51.067768	50.867310	50.696957	50.554565	50.435936	50.338840	50.260487	50.197582	50.148418	50.110470	50.080933	50.058956	50.042034	50.030273	50.020668	50.012955	50.007065	50.002953	50.000603	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.001209	50.004192	50.008980	50.015591	50.024059	50.034367	50.048370	50.067791	50.092812	50.126675	50.170269	50.226501	50.298122	50.387974	50.499702	50.636459	50.801315	50.997330	51.228111	51.494377	51.796997	52.134453	52.504906	52.904007	53.325325	53.761318	54.202499	54.638451	55.056328	55.444656	55.791420	56.084244	56.313118	56.471146	56.550873	56.550877	56.471149	56.313122	56.084248	55.791420	55.444656	55.056328	54.638447	54.202499	53.761318	53.325325	52.904007	52.504906	52.134453	51.796997	51.494373	51.228111	50.997326	50.801315	50.636459	50.499699	50.387970	50.298115	50.226498	50.170261	50.126663	50.092812	50.067791	50.048367	50.034359	50.024052	50.015587	50.008972	50.004189	50.001205	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000137	50.001945	50.005539	50.010967	50.018280	50.027512	50.038700	50.055004	50.076748	50.105392	50.143116	50.192829	50.257191	50.338490	50.440022	50.567036	50.722683	50.910767	51.134567	51.397072	51.700191	52.044559	52.429077	52.850960	53.305336	53.785351	54.281845	54.784607	55.280289	55.756508	56.198940	56.593300	56.927231	57.188465	57.368267	57.458870	57.458874	57.368271	57.188469	56.927238	56.593300	56.198940	55.756508	55.280289	54.784607	54.281849	53.785351	53.305332	52.850960	52.429077	52.044559	51.700191	51.397072	51.134563	50.910767	50.722683	50.567032	50.440018	50.338486	50.257191	50.192825	50.143112	50.105389	50.076748	50.055004	50.038696	50.027508	50.018272	50.010963	50.005531	50.001938	50.000130	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000488	50.002800	50.006958	50.012993	50.020958	50.030941	50.043625	50.061920	50.085751	50.118435	50.160915	50.216469	50.288357	50.379856	50.495018	50.638153	50.812714	51.024540	51.276962	51.573090	51.915184	52.303448	52.736542	53.212181	53.724136	54.265114	54.824646	55.390953	55.950218	56.486732	56.985237	57.430523	57.806675	58.101379	58.303185	58.405975	58.405979	58.303185	58.101379	57.806675	57.430519	56.985237	56.486732	55.950218	55.390953	54.824646	54.265114	53.724136	53.212181	52.736542	52.303448	51.915180	51.573090	51.276962	51.024540	50.812714	50.638149	50.495014	50.379852	50.288349	50.216461	50.160912	50.118431	50.085747	50.061916	50.043621	50.030937	50.020950	50.012985	50.006950	50.002800	50.000488	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000923	50.003723	50.008400	50.014996	50.023537	50.034039	50.048649	50.069027	50.095432	50.131229	50.178997	50.240932	50.320881	50.422356	50.550644	50.710270	50.905525	51.141563	51.423332	51.754272	52.135487	52.568993	53.052155	53.582771	54.153957	54.757500	55.381630	56.013237	56.637180	57.236263	57.792313	58.289207	58.708450	59.036861	59.262718	59.377682	59.377682	59.262718	59.036861	58.708450	58.289207	57.792313	57.236259	56.637180	56.013241	55.381634	54.757500	54.153961	53.582775	53.052155	52.568996	52.135487	51.754272	51.423332	51.141563	50.905525	50.710274	50.550644	50.422356	50.320877	50.240925	50.178993	50.131226	50.095428	50.069023	50.048645	50.034035	50.023529	50.014992	50.008392	50.003716	50.000927	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	50.000000	
