0.000000	51.000000
0.000000	51.000000
0.000000	50.999996
0.000000	51.000004
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	50.999996
0.000000	50.999992
0.000000	50.999996
0.000000	50.999996
0.000000	51.000000
0.000000	51.000000
0.000000	50.999996
0.000000	50.999992
0.000000	50.999989
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	51.000004
0.000000	51.000004
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	50.999992
0.000000	51.000004
0.000000	51.000008
0.000000	51.000008
0.000000	50.999992
0.000000	51.000008
0.000000	50.999992
0.000000	51.000000
0.000000	50.999992
0.000000	50.999996
0.000000	50.999996
0.000000	50.999992
0.000000	50.999992
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	50.999989
0.000000	50.999989
0.000000	50.999992
0.000000	51.000000
0.000000	51.000008
0.000000	50.999996
0.000000	51.000004
0.000000	50.999992
0.000000	50.999989
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	51.000000
0.000000	51.000008
0.000000	50.999992
0.000000	50.999977
0.000000	51.000000
0.000000	50.999996
0.000000	51.000000
0.000000	50.999992
0.000000	50.999989
0.000000	50.999992
0.000000	50.999996
0.000000	50.999989
0.000000	50.999992
0.000000	50.999992
0.000000	50.999992
0.000000	50.999992
0.000000	50.999992
0.000000	51.000004
0.000000	50.999992
0.000000	50.999989
0.000000	50.999996
0.000000	51.000000
0.000000	50.999989
0.000000	50.999989
0.000000	50.999992
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	51.000008
0.000000	51.000000
0.000000	50.999992
0.000000	50.999977
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	50.999973
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	50.999977
0.000000	50.999931
0.000000	50.999989
0.000000	50.999996
0.000000	50.999981
0.000000	50.999981
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	51.000000
0.000000	51.000008
0.000000	51.000008
0.000000	51.000011
0.000000	51.000015
0.000000	51.000008
0.000000	50.999996
0.000000	51.000004
0.000000	51.000008
0.000000	51.000008
0.000000	50.999992
0.000000	51.000000
0.000000	51.000004
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	51.000000
0.000000	51.000008
0.000000	51.000000
0.000000	50.999992
0.000000	50.999958
0.000000	51.000000
0.000000	51.000000
0.000000	51.000000
0.000000	50.999996
0.000000	50.999992
0.000000	51.000008
0.000000	50.999992
0.000000	51.000008
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	50.999981
0.000000	51.000004
0.000000	51.000000
0.000000	50.999977
0.000000	50.999992
0.000000	50.999985
0.000000	50.999969
0.000000	51.000004
0.000000	50.999973
0.000000	50.999943
0.000000	50.999992
0.000000	51.000000
0.000000	51.000000
0.000000	51.000011
0.000000	50.999989
0.000000	51.000008
0.000000	50.999996
0.000000	50.999981
0.000000	50.999992
0.000000	51.000004
0.000000	51.000000
0.000000	51.000004
0.000000	51.000000
0.000000	51.000008
0.000000	51.000000
0.000000	50.999989
0.000000	50.999989
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	51.000000
0.000000	50.999989
0.000000	50.999981
0.000000	50.999992
0.000000	50.999989
0.000000	51.000000
0.000000	50.999985
0.000000	50.999992
0.000000	50.999992
0.000000	51.000000
0.000000	50.999996
0.000000	50.999992
0.000000	50.999992
0.000000	50.999992
0.000000	51.000004
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	50.999989
0.000000	50.999992
0.000000	50.999989
0.000000	50.999996
0.000000	50.999989
0.000000	50.999992
0.000000	50.999992
0.000000	50.999996
0.000000	50.999992
0.000000	50.999973
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	50.999989
0.000000	50.999981
0.000000	50.999992
0.000000	50.999992
0.000000	51.000000
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	50.999992
0.000000	51.000008
0.000000	50.999992
0.000000	50.999992
0.000000	50.999996
0.000000	50.999992
0.000000	51.000000
0.000000	50.999981
0.000000	50.999992
0.000000	50.999989
0.000000	50.999973
0.000000	51.000000
0.000000	50.999992
0.000000	50.999992
0.000000	50.999977
0.000000	50.999992
0.000000	51.000011
0.000000	50.999992
0.000000	51.000008
0.000000	50.999996
0.000000	51.000000
0.000000	51.000000
0.000000	50.999996
0.000000	51.000008
0.000000	50.999989
0.000000	51.000008
0.000000	50.999981
0.000000	50.999992
0.000000	51.000000
0.000000	50.999981
0.000000	51.000000
0.000000	50.999981
0.000000	51.000000
0.000000	50.999981
0.000000	50.999973
0.000000	50.999989
0.000000	50.999989
0.000000	51.000008
0.000000	50.999981
0.000000	51.000000
0.000000	51.000008
0.000000	51.000011
0.000000	50.999992
0.000000	51.000000
0.000000	50.999992
0.000000	50.999981
0.000000	50.999973
0.000000	50.999981
0.000000	50.999977
0.000000	50.999973
0.000000	50.999977
0.000000	50.999981
0.000000	50.999985
0.000000	50.999977
0.000000	50.999989
0.000000	50.999992
0.000000	51.000008
0.000000	51.000000
0.000000	50.999981
0.000000	50.999996
0.000000	50.999958
0.000000	50.999977
0.000000	50.999973
0.000000	50.999966
0.000000	51.000011
0.000000	51.000000
0.000000	50.999989
0.000000	51.000011
0.000000	50.999992
0.000000	51.000000
0.000000	50.999989
0.000000	51.000004
0.000000	51.000011
0.000000	51.000000
0.000000	51.000011
0.000000	51.000000
0.000000	51.000000
0.000000	50.999973
0.000000	50.999992
0.000000	50.999989
0.000000	50.999989
0.000000	51.000011
0.000000	51.000004
0.000000	51.000000
0.000000	51.000011
0.000000	51.000019
0.000000	50.999996
0.000000	51.000011
0.000000	51.000011
0.000000	51.000000
0.000000	50.999992
0.000000	51.000000
0.000000	51.000008
0.000000	50.999996
0.000000	50.999992
0.000000	51.000008
0.000000	50.999989
0.000000	51.000008
0.000000	50.999992
0.000000	51.000008
0.000000	51.000004
0.000000	50.999996
0.000000	51.000008
0.000000	51.000000
0.000000	51.000000
